Shelfmark,NormalizedShelfmark,Request Count,Title,Author,Pub Year,Periodical Date,Vol,Read Cat,Copyright Status,Access,Collection,IMPS Order ID,Digitisation Status,Digitisation Priority
OMS/Mss Marathi G20,OMS/MSSMARATHIG     20 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F112/227,MSSEUR/F    112 /    227 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 2211,OMS/OR   2211 ,1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,Partial,0
OMS/Or. 5558K/26,OMS/OR   5558 K/     26 ,1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,,0
IOR/x/14127/73j/nw,IOR/X/  14127 /     73 J/NW,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,WXY,Unknown,,APAC,,Full,0
MSS EUR/F112/84,MSSEUR/F    112 /     84 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F111/695,MSSEUR/F    111 /    695 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F111/632,MSSEUR/F    111 /    632 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Mss Marathi G 28,OMS/MSSMARATHIG     28 ,1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,,0
OMS/Mss Marathi D31,OMS/MSSMARATHID     31 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
ior/x/14202/65b,IOR/X/  14202 /     65 B,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,WXY,Unknown,,APAC,,,0
IOR/X/14202/65B/12,IOR/X/  14202 /     65 B/     12 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,WXY,Unknown,,APAC,,Partial,0
OMS/OR 5558 O,OMS/OR   5558 O,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F111/620,MSSEUR/F    111 /    620 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/f111/532,MSSEUR/F    111 /    532 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/OR 5558 P,OMS/OR   5558 P,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/OR 5559,OMS/OR   5559 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Mss Marathi G7,OMS/MSSMARATHIG      7 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/mss marathi d 11,OMS/MSSMARATHID     11 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/f112/388/1,MSSEUR/F    112 /    388 /      1 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/OR 5558 C,OMS/OR   5558 C,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F112/243,MSSEUR/F    112 /    243 ,1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,,0
OMS/Mss Marathi D1c,OMS/MSSMARATHID      1 C,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 2213,OMS/OR   2213 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/OR 5557 Z,OMS/OR   5557 Z,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/OR. 2212,OMS/OR   2212 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/OR. 2211,OMS/OR   2211 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,Partial,0
OMS/OR 5558 B,OMS/OR   5558 B,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/OR 5558 D,OMS/OR   5558 D,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/mss Marathi d 7 a,OMS/MSSMARATHID      7 A,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/OR 5558 E,OMS/OR   5558 E,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/OR 5558 F,OMS/OR   5558 F,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/OR 5558 G,OMS/OR   5558 G,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/OR 5558 H,OMS/OR   5558 H,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/OR 5558 I,OMS/OR   5558 I,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Mss Marathi D2b,OMS/MSSMARATHID      2 B,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F112/231B,MSSEUR/F    112 /    231 B,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 5468,OMS/OR   5468 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 5467,OMS/OR   5467 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 5466,OMS/OR   5466 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/f227/7-11,MSSEUR/F    227 /      7 -     11 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/IO San 3529,OMS/IOSAN   3529 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or.2395,OMS/OR   2395 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 4918,OMS/OR   4918 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 4927(2),OMS/OR   4927 (      2 ),1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 4927(2),OMS/OR   4927 (      2 ),1,No Title Entered,No Author Entered,0,0,.,RO3,Unknown,Standard Access,APAC,,,0
OMS/or4936,OMS/OR   4936 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 2394,OMS/OR   2394 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 2393,OMS/OR   2393 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/f 236/469,MSSEUR/F    236 /    469 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 2393,OMS/OR   2393 ,1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,,0
OMS/or. 4942,OMS/OR   4942 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 4942(199),OMS/OR   4942 (    199 ),1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 4947,OMS/OR   4947 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 4950,OMS/OR   4950 ,1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,,0
OMS/or.4950,OMS/OR   4950 ,1,No Title Entered,No Author Entered,0,0,///,RO3,Unknown,Standard Access,APAC,12W67371P,,0
OMS/OR 4950,OMS/OR   4950 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,12W70401P,,0
OMS/OR 4950,OMS/OR   4950 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 4918,OMS/OR   4918 ,1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 4917(2),OMS/OR   4917 (      2 ),1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 4917,OMS/OR   4917 ,1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 4890 (A),OMS/OR   4890 (A),1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 4879 (2),OMS/OR   4879 (      2 ),1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 4882 (1),OMS/OR   4882 (      1 ),1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 4882 (2),OMS/OR   4882 (      2 ),1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 4885,OMS/OR   4885 ,1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,Unknown,0
MSS EUR/F 239 128,MSSEUR/F    239     128 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/f237/15,MSSEUR/F    237 /     15 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/IO San 3222,OMS/IOSAN   3222 ,1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 4890 (B),OMS/OR   4890 (B),1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 4916(2),OMS/OR   4916 (      2 ),1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/or 4897,OMS/OR   4897 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/or 4898,OMS/OR   4898 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 4900,OMS/OR   4900 ,1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 4915,OMS/OR   4915 ,1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,Unknown,0
OMS/Or 4916 (1),OMS/OR   4916 (      1 ),1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,,0
OMS/IO San 3223,OMS/IOSAN   3223 ,1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,,0
OMS/IO San 3245a,OMS/IOSAN   3245 A,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 4994 w92,OMS/OR   4994 W     92 ,1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,,0
OMS/OR. 5008,OMS/OR   5008 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 5009,OMS/OR   5009 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F 234/13,MSSEUR/F    234 /     13 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,Partial,0
MSS EUR/F236/230,MSSEUR/F    236 /    230 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/f236/103,MSSEUR/F    236 /    103 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/f235/117,MSSEUR/F    235 /    117 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 5065,OMS/OR   5065 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 5075,OMS/OR   5075 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 5086,OMS/OR   5086 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,Full,0
MSS EUR/F235/3,MSSEUR/F    235 /      3 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/f230/64,MSSEUR/F    230 /     64 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F236/348,MSSEUR/F    236 /    348 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/f230/56,MSSEUR/F    230 /     56 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 5102,OMS/OR   5102 ,1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/f230/54,MSSEUR/F    230 /     54 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F230/37,MSSEUR/F    230 /     37 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/f227/17/2,MSSEUR/F    227 /     17 /      2 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/IO San 3530,OMS/IOSAN   3530 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/IO San 3959,OMS/IOSAN   3959 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F236/342,MSSEUR/F    236 /    342 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F236/348/10,MSSEUR/F    236 /    348 /     10 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 5013,OMS/OR   5013 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or.2389,OMS/OR   2389 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 2392,OMS/OR   2392 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 2391,OMS/OR   2391 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/OR 5020,OMS/OR   5020 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 5021,OMS/OR   5021 ,1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,,0
OMS/or 5021,OMS/OR   5021 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 2390,OMS/OR   2390 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 2389,OMS/OR   2389 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 2388,OMS/OR   2388 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F236/428,MSSEUR/F    236 /    428 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 5023,OMS/OR   5023 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F236/455,MSSEUR/F    236 /    455 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F236/431,MSSEUR/F    236 /    431 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/OR. 5036,OMS/OR   5036 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 5038,OMS/OR   5038 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 5062,OMS/OR   5062 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 5063,OMS/OR   5063 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 4879 (1),OMS/OR   4879 (      1 ),1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 4878,OMS/OR   4878 ,1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,Unknown,0
MSS EUR/F239/78,MSSEUR/F    239 /     78 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F331/2,MSSEUR/F    331 /      2 ,1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,,0
IOR/x/14000/nf45/6,IOR/X/  14000 /NF     45 /      6 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,WXY,Unknown,,APAC,,Full,0
OMS/Or. 4854,OMS/OR   4854 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 4855,OMS/OR   4855 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F331/18,MSSEUR/F    331 /     18 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F331/11,MSSEUR/F    331 /     11 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F331/10,MSSEUR/F    331 /     10 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/f331/4,MSSEUR/F    331 /      4 ,1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/f308/96,MSSEUR/F    308 /     96 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 2417,OMS/OR   2417 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F306/35 (126),MSSEUR/F    306 /     35 (    126 ),1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/f294/3,MSSEUR/F    294 /      3 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F291/217,MSSEUR/F    291 /    217 ,1,Translation of Gaelic Passages,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 2416,OMS/OR   2416 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 2415,OMS/OR   2415 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 4861,OMS/OR   4861 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 4862,OMS/OR   4862 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F331/19,MSSEUR/F    331 /     19 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/IO San 3025,OMS/IOSAN   3025 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F291/ 122,MSSEUR/F    291 /    122 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 4830,OMS/OR   4830 ,1,No Title Entered,No Author Entered,0,0,?,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F346/7,MSSEUR/F    346 /      7 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F341/161,MSSEUR/F    341 /    161 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 4798,OMS/OR   4798 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F341/31,MSSEUR/F    341 /     31 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/f331/36,MSSEUR/F    331 /     36 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 4800,OMS/OR   4800 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 4801,OMS/OR   4801 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 4837,OMS/OR   4837 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F331/35,MSSEUR/F    331 /     35 ,1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 4838,OMS/OR   4838 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 4839,OMS/OR   4839 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 4840,OMS/OR   4840 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 2419,OMS/OR   2419 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 2418,OMS/OR   2418 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 4841,OMS/OR   4841 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 4842,OMS/OR   4842 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F291/ 132,MSSEUR/F    291 /    132 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/f291/101,MSSEUR/F    291 /    101 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F239/133,MSSEUR/F    239 /    133 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/f 256/6,MSSEUR/F    256 /      6 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/f278/78,MSSEUR/F    278 /     78 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 2398,OMS/OR   2398 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 2397,OMS/OR   2397 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F 264/4,MSSEUR/F    264 /      4 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 4870 (1),OMS/OR   4870 (      1 ),1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 4870 (2),OMS/OR   4870 (      2 ),1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F258/6,MSSEUR/F    258 /      6 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/f252/24,MSSEUR/F    252 /     24 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or. 2400,OMS/OR   2400 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F 242,MSSEUR/F    242 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 2396,OMS/OR   2396 ,1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 4870 (3),OMS/OR   4870 (      3 ),1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or 4874,OMS/OR   4874 ,1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,Unknown,0
OMS/Or 4875(1),OMS/OR   4875 (      1 ),1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or4875(2),OMS/OR   4875 (      2 ),1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
OMS/Or4875(3),OMS/OR   4875 (      3 ),1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,,0
MSS EUR/F278/87,MSSEUR/F    278 /     87 ,1,No Title Entered,No Author Entered,0,0,,RO3,Unknown,Standard Access,APAC,,Full,0
OMS/IO San 3144a,OMS/IOSAN   3144 A,1,No Title Entered,No Author Entered,0,0,-,RO3,Unknown,Standard Access,APAC,,,0
